Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony
3412,Bangalore,Bisuvanahalli,1100,4090,0.45,Flat,2 BHK,3,No
3413,Bangalore,Battarahalli,600,9920,0.6,Independent House,3 BHK,2,No
3414,Bangalore,Mavalli,460,4240,0.2,Flat,2 BHK,2,No
3415,Bangalore,Kaggalipura,850,4350,0.37,Flat,1 BHK,3,No
3416,Bangalore,Tharabanahalli,1200,26670,3.2,Villa,1 BHK,3,Yes
3417,Bangalore,Munnekollal,730,8770,0.64,Flat,3 BHK,2,No
3418,Bangalore,Varthur,770,4700,0.36,Flat,1 BHK,2,No
3419,Bangalore,Cox Town,850,7650,0.65,Flat,1 BHK,3,No
3420,Bangalore,Seegehalli,1860,7840,1.46,Independent House,4 BHK,3,Yes
3421,Bangalore,Sorahunase,2536,7690,1.95,Villa,3 BHK,4,Yes
3422,Bangalore,Indira Nagar,1500,13330,2,Flat,2 BHK,3,No
3423,Bangalore,Choodasandra,2520,3890,0.98,Independent House,5 BHK,4,Yes
3424,Bangalore,Kengeri Satellite Town,400,3200,0.13,Flat,1 BHK,2,Yes
3425,Bangalore,Electronic City Phase II,660,2650,0.17,Flat,2 BHK,2,Yes
3426,Bangalore,Hoskote,1350,2370,0.32,Flat,3 BHK,3,Yes
3427,Bangalore,Electronic City Phase II,1050,4670,0.49,Flat,2 BHK,3,No
3428,Bangalore,Hampapura,1131,6630,0.75,Flat,2 BHK,3,Yes
3429,Bangalore,Begur,672,3650,0.25,Flat,2 BHK,2,Yes
3430,Bangalore,Jayanagar,1800,71110,12.8,Villa,3 BHK,3,Yes
3431,Bangalore,Hoskote,862,4270,0.37,Flat,2 BHK,3,Yes
3432,Bangalore,Kolar,800,8130,0.65,Independent House,2.5 BHK,4,No
3433,Bangalore,Seegehalli,1100,7180,0.79,Flat,3 BHK,3,Yes
3434,Bangalore,Yerappanahalli,1275,3000,0.38,Studio Independent House,,3,No
3435,Bangalore,Hebbal Kempapura,1300,14620,1.9,Independent House,4 BHK,3,No
3436,Bangalore,Mattanahalli,1224,4740,0.58,Flat,3 BHK,3,Yes
3437,Bangalore,Shanti Nagar,1665,15020,2.5,Flat,3 BHK,3,Yes
3438,Bangalore,Kengeri Satellite Town,410,5120,0.21,Flat,1 BHK,2,Yes
3439,Bangalore,Badamanavarthekaval,645,6280,0.41,Flat,1 BHK,2,No
3440,Bangalore,Attibele Industrial Area,1200,11250,1.35,Independent House,8 BHK,3,Yes
3441,Bangalore,Bannerughatta,550,4360,0.24,Villa,1 BHK,2,No
3442,Bangalore,Bommasandra,5008,3290,1.65,Independent House,9 BHK,5,Yes
3443,Bangalore,Soppahalli,654,9170,0.6,Flat,1 BHK,2,No
3444,Bangalore,Dooravani Nagar,1700,8230,1.4,Independent House,4 BHK,3,Yes
3445,Bangalore,Basaveshwara Nagar,2320,14090,3.27,Independent House,3 BHK,4,Yes
3446,Bangalore,Kadugodi,10400,7600,7.9,Villa,10.5 BHK,2,Yes
3447,Bangalore,Adugodi,2250,16000,3.6,Independent House,4 BHK,4,Yes
3448,Bangalore,Yelahanka,710,5350,0.38,Flat,1 BHK,2,No
3449,Bangalore,Budigere,1180,5680,0.67,Flat,2 BHK,3,No
3450,Bangalore,Anjanapura Township,4200,4000,1.68,Independent House,2 BHK,5,Yes
3451,Bangalore,Bidare Agraha,1500,4530,0.68,Flat,3 BHK,3,Yes
3452,Bangalore,Marathahalli,4000,71250,28.5,Independent House,9 BHK,3,Yes
3453,Bangalore,Rajanukunte,1200,4130,0.5,Villa,2 BHK,3,Yes
3454,Bangalore,Kaval Bairasandra,1400,10710,1.5,Independent House,3 BHK,3,No
3455,Bangalore,Yeshwanthpur,1400,8570,1.2,Independent House,2 BHK,3,No
3456,Bangalore,Marathahalli,2006,92220,18.5,Independent House,6 BHK,4,Yes
3457,Bangalore,Koramangala,2500,12000,3,Independent House,6 BHK,4,Yes
3458,Bangalore,Bannerughatta,2350,17020,4,Villa,4 BHK,4,Yes
3459,Bangalore,Kadubeesanahalli,4600,5430,2.5,Independent House,9.5 BHK,5,Yes
3460,Bangalore,Nagarathpet,1935,10850,2.1,Independent House,10.5 BHK,3,Yes
3461,Bangalore,Seegehalli,7000,5290,3.7,Independent House,10.5 BHK,6,Yes
3462,Bangalore,HSR Layout,5500,9090,5,Independent House,8 BHK,5,Yes
3463,Bangalore,Vidyaranyapura,840,14290,1.2,Independent House,2 BHK,3,Yes
3464,Bangalore,Kundana,1305,4980,0.65,Flat,2 BHK,3,No
3465,Bangalore,Hosakerehalli,2000,10750,2.15,Independent House,5 BHK,2,Yes
3466,Bangalore,Chandapura,3600,5000,1.8,Independent House,5 BHK,6,Yes
3467,Bangalore,Kaggadasapura,5060,5140,2.6,Independent House,6 BHK,5,Yes
3468,Bangalore,Anekal,3600,2500,0.9,Villa,4 BHK,2,Yes
3469,Bangalore,Madhura Nagar,6000,3080,1.85,Independent House,1 BHK,3,Yes
3470,Bangalore,Kammasandra,1250,3840,0.48,Flat,2 BHK,3,Yes
3471,Bangalore,Kammasandra,1220,3930,0.48,Flat,2 BHK,3,No
3472,Bangalore,Kammasandra,1222,4090,0.5,Flat,2 BHK,3,No
3473,Bangalore,Yelahanka,1075,3720,0.4,Flat,3 BHK,3,Yes
3474,Bangalore,Central Telecom Society,2000,1750,0.35,Villa,3 BHK,1,Yes
3475,Bangalore,Hoskote,1090,3990,0.43,Flat,2 BHK,3,No
3476,Bangalore,Sheshadripuram,1185,7760,0.92,Flat,2 BHK,3,Yes
3477,Bangalore,JP Nagar,1050,3620,0.38,Flat,2 BHK,3,No
3478,Bangalore,Electronic City Phase II,1900,4730,0.9,Flat,4 BHK,3,Yes
3479,Bangalore,Arakere,1400,5710,0.8,Flat,3 BHK,3,Yes
3480,Bangalore,Uttarahalli Hobli,1100,5000,0.55,Flat,3 BHK,3,No
3481,Bangalore,Shivaji Nagar,1500,15000,2.25,Independent House,5+ BHK,3,No
3482,Bangalore,Ulsoor,1175,11910,1.4,Flat,2 BHK,3,No
3483,Bangalore,Gnana Bharathi,1400,23790,3.33,Independent House,3 BHK,3,No
3484,Bangalore,Thanisandra,1500,13730,2.06,Independent House,9 BHK,3,Yes
3485,Bangalore,Thattanahalli,1087,5060,0.55,Villa,2 BHK,3,Yes
3486,Bangalore,Lingarajapuram,2028,8380,1.7,Independent House,2 BHK,4,Yes
3487,Bangalore,Kaggalipura,950,5790,0.55,Flat,2 BHK,3,Yes
3488,Bangalore,Mattanahalli,1105,5610,0.62,Flat,2 BHK,3,No
3489,Bangalore,Mattanahalli,920,8150,0.75,Flat,2 BHK,3,No
3490,Bangalore,Kadumuthsandra Plantation,1650,5060,0.83,Villa,2.5 BHK,3,Yes
3491,Bangalore,Nagarathpet,1096,4200,0.46,Flat,2 BHK,3,Yes
3492,Bangalore,Jayanagar,3000,6170,1.85,Independent House,7 BHK,5,Yes
3493,Bangalore,Tippenahalli,500,14400,0.72,Independent House,1 BHK,2,No
3494,Bangalore,Yelahanka,1075,3250,0.35,Flat,3 BHK,3,No
3495,Bangalore,Cheemasandra,450,80000,3.6,Independent House,2.5 BHK,2,No
3496,Bangalore,Chikbanavara,970,3610,0.35,Flat,2 BHK,3,No
3497,Bangalore,Vajarahalli,4000,4250,1.7,Independent House,4 BHK,3,Yes
3498,Bangalore,Cheemasandra,600,76670,4.6,Independent House,3.5 BHK,2,No
3499,Bangalore,Mattanahalli,1000,5000,0.5,Flat,2 BHK,3,No
3500,Bangalore,Electronic City,679,3980,0.27,Flat,1 BHK,2,Yes
3501,Bangalore,Indira Nagar,2000,9500,1.9,Independent House,6 BHK,4,Yes
3502,Bangalore,Budigere,570,5440,0.31,Flat,1 BHK,2,No
3503,Bangalore,Bande Kodigehalli,2460,4880,1.2,Independent House,3 BHK,4,Yes
3504,Bangalore,Lakshmipura,1200,6670,0.8,Independent House,1 BHK,3,No
3505,Bangalore,Nagapura,1430,5730,0.82,Flat,3 BHK,3,Yes
3506,Bangalore,Bommanahalli,1900,4740,0.9,Flat,3.5 BHK,3,Yes
3507,Bangalore,Kalasipalayam,2050,7800,1.6,Flat,5 BHK,4,Yes
3508,Bangalore,Kalasipalayam,2150,7440,1.6,Flat,5 BHK,4,Yes
3509,Bangalore,RR Nagar,710,6340,0.45,Flat,1 BHK,2,Yes
3510,Bangalore,Srinivasa Nagar,900,21110,1.9,Independent House,3 BHK,3,Yes
3511,Bangalore,Lingadheeranahalli,5540,884000,489.74,Villa,5 BHK,5,Yes
3512,Bangalore,Lingadheeranahalli,5445,826000,449.76,Villa,5 BHK,5,Yes
3513,Bangalore,Hoskote,1692,3550,0.6,Flat,3 BHK,3,Yes
3514,Bangalore,Abbigere,2700,5180,1.4,Independent House,3 BHK,4,Yes
3515,Bangalore,Gandhi Nagar,798,11030,0.88,Flat,2 BHK,2,No
3516,Bangalore,Amrutahalli,1110,4140,0.46,Flat,2 BHK,3,Yes
3517,Bangalore,RMV Extension Stage 2,2770,10830,3,Flat,3 BHK,4,Yes
3518,Bangalore,Vijayanagar,3000,22330,6.7,Independent House,5 BHK,3,Yes
3519,Bangalore,Sampangiram Nagar,180,16670,0.3,Independent House,1 BK,1,Yes
3520,Bangalore,Dasarahalli,1100,20910,2.3,Independent House,3 BHK,3,No
3521,Bangalore,Bommanahalli,1330,6390,0.85,Flat,3 BHK,3,No
3522,Bangalore,Richards Town,550,4910,0.27,Flat,2 BHK,2,Yes
3523,Bangalore,Chandapura,1230,4550,0.56,Flat,2 BHK,3,No
3524,Bangalore,Yelahanka New Town,15000,1500,2.25,Independent House,3 BHK,6,Yes
3525,Bangalore,Mattanahalli,1060,7080,0.75,Flat,2 BHK,3,No
3526,Bangalore,Byadralli,801,22470,1.8,Independent House,1 BHK,3,Yes
3527,Bangalore,Anekal,3000,3330,1,Villa,4 BHK,4,Yes
3528,Bangalore,Hennur,705,10640,0.75,Flat,1 BHK,2,Yes
3529,Bangalore,Bannerughatta,1600,3750,0.6,Independent House,3 BHK,3,No
3530,Bangalore,Byadralli,800,22500,1.8,Independent House,1 BHK,4,No
3531,Bangalore,Hosakerehalli,5000,3900,1.95,Independent House,10 BHK,5,Yes
3532,Bangalore,Pillagana Halli,2100,49050,10.3,Flat,3 BHK,4,Yes
3533,Bangalore,Chikbanavara,900,4220,0.38,Flat,2 BHK,3,No
3534,Bangalore,Gattahalli,1400,4210,0.59,Flat,3 BHK,3,No
3535,Bangalore,Hebbal,5000,13000,6.5,Independent House,4 BHK,5,Yes
3536,Bangalore,Soppahalli,1800,3610,0.65,Villa,3 BHK,3,Yes
3537,Bangalore,Bagalur,1500,8330,1.25,Independent House,7 BHK,3,No
3538,Bangalore,Basapura,1700,4120,0.7,Independent House,2 BHK,3,Yes
3539,Bangalore,K Channasandra,765,8500,0.65,Independent House,2 BHK,2,No
3540,Bangalore,Richmond Town,1630,12270,2,Flat,2 BHK,3,Yes
3541,Bangalore,Anekal,1960,4590,0.9,Villa,4 BHK,3,Yes
3542,Bangalore,Electronic City,6500,4310,2.8,Flat,10 BHK,1,Yes
3543,Bangalore,Electronic City,6200,4520,2.8,Flat,10 BHK,2,Yes
3544,Bangalore,Hosur Municipality,1342,5370,0.72,Independent House,3 BHK,3,Yes
3545,Bangalore,Allalasandra,560,5360,0.3,Flat,2 BHK,2,No
3546,Bangalore,Thanisandra,847,7560,0.64,Flat,1 BHK,3,No
3547,Bangalore,Kengeri Satellite Town,460,4780,0.22,Flat,1 BHK,2,No
3548,Bangalore,Siddalingaiahna Palya,2400,5830,1.4,Independent House,5 BHK,4,Yes
3549,Bangalore,Doddaballapura,845,4140,0.35,Flat,2 BHK,3,No
3550,Bangalore,Boyalahalli,1800,4170,0.75,Independent House,4 BHK,3,Yes
3551,Bangalore,Bommanahalli,525,6090,0.32,Flat,1 BHK,2,Yes
3552,Bangalore,Anjanapura Township,1350,3520,0.48,Flat,3 BHK,3,No
3553,Bangalore,T Dasarahalli,1400,3930,0.55,Flat,2 BHK,3,Yes
3554,Bangalore,Hoodi,600,40000,2.4,Independent House,1 BHK,2,Yes
3555,Bangalore,Panathur,1420,4580,0.65,Flat,3 BHK,3,Yes
3556,Bangalore,Chandapura,1300,9620,1.25,Independent House,3 BHK,3,No
3557,Bangalore,Electronic City Phase II,3500,3710,1.3,Independent House,7 BHK,4,Yes
3558,Bangalore,Channanayakanapalya,1450,3310,0.48,Independent House,1 BHK,3,Yes
3559,Bangalore,Malur,2187,5030,1.1,Villa,3 BHK,4,Yes
3560,Bangalore,Devara Jeevanahalli,1000,6000,0.6,Independent House,6 BHK,3,Yes
3561,Bangalore,Magadi,1200,13330,1.6,Independent House,7 BHK,3,Yes
3562,Bangalore,R.K. Hegde Nagar,1800,10000,1.8,Independent House,4 BHK,3,Yes
3563,Bangalore,Gulakamale,1600,5000,0.8,Independent House,2 BHK,3,No
3564,Bangalore,Hemmigepura,2300,5390,1.24,Independent House,4 BHK,4,Yes
3565,Bangalore,Hulimavu,450,7110,0.32,Independent House,1 BHK,2,Yes
3566,Bangalore,Rajanukunte,1200,6250,0.75,Independent House,2 BHK,3,Yes
3567,Bangalore,Yeshwanthpur,420,7860,0.33,Independent House,1 BHK,2,No
3568,Bangalore,Mattanahalli,1573,6480,1.02,Flat,3 BHK,3,No
3569,Bangalore,Anekal,5989,1250,0.75,Villa,4 BHK,5,Yes
3570,Bangalore,BTM Layout,1400,19710,2.76,Independent House,3 BHK,3,Yes
3571,Bangalore,Magadi,1350,4590,0.62,Flat,3 BHK,3,No
3572,Bangalore,Gollarapalya Hosahalli,1191,5290,0.63,Flat,3 BHK,3,No
3573,Bangalore,Byagadadhenahalli,647,3550,0.23,Flat,2 BHK,2,No
3574,Bangalore,Chikbanavara,2200,4540,1,Independent House,5 BHK,4,Yes
3575,Bangalore,Kudlu Gate,1766,10760,1.9,Flat,3 BHK,3,Yes
3576,Bangalore,Chokkanahalli,2860,12730,3.64,Flat,3 BHK,4,Yes
3577,Bangalore,Doddabommasandra,600,10000,0.6,Independent House,3 BHK,2,No
3578,Bangalore,Seshagiripura,2500,12000,3,Flat,4 BHK,4,Yes
3579,Bangalore,Anjanapura Township,1350,6070,0.82,Independent House,3 BHK,3,Yes
3580,Bangalore,Chikbanavara,768,4560,0.35,Flat,2 BHK,2,Yes
3581,Bangalore,Konadasapura,1404,8550,1.2,Flat,3 BHK,3,Yes
3582,Bangalore,Jalahalli West,905,6850,0.62,Flat,2 BHK,3,Yes
3583,Bangalore,Koti Hosahalli,1350,4810,0.65,Flat,3 BHK,3,No
3584,Bangalore,Thavarekere,1200,22500,2.7,Independent House,5 BHK,3,No
3585,Bangalore,Aavalahalli,3630,10330,3.75,Flat,4 BHK,2,Yes
3586,Bangalore,Kanakapura,1500,20000,3,Independent House,4 BHK,3,Yes
3587,Bangalore,Anjanapura Township,5000,3200,1.6,Independent House,6 BHK,5,Yes
3588,Bangalore,Hemmigepura,3500,5570,1.95,Independent House,4 BHK,4,Yes
3589,Bangalore,Shanti Nagar,1215,11930,1.45,Flat,2 BHK,3,Yes
3590,Bangalore,Parappana Agrahara,4800,3960,1.9,Independent House,9 BHK,5,Yes
3591,Bangalore,Jnana Ganga Nagar,1105,8140,0.9,Flat,2 BHK,3,Yes
3592,Bangalore,Ganigarahalli,1350,3700,0.5,Flat,3 BHK,3,No
3593,Bangalore,Armane Nagar,1800,7500,1.35,Flat,2 BHK,3,Yes
3594,Bangalore,Bisuvanahalli,3028,5450,1.65,Villa,5 BHK,6,Yes
3595,Bangalore,Byagadadhenahalli,647,3710,0.24,Flat,2 BHK,2,No
3596,Bangalore,Battarahalli,600,10000,0.6,Independent House,1 BK,2,No
3597,Bangalore,Bellandur,4800,8330,4,Independent House,5 BHK,5,Yes
3598,Bangalore,Balagere,1007,7550,0.76,Flat,2 BHK,3,Yes
3599,Bangalore,Balagere,1012,7410,0.75,Flat,2 BHK,3,Yes
3600,Bangalore,Chikkanahalli Village,2000,7500,1.5,Villa,2 BHK,4,Yes
3601,Bangalore,Mattanahalli,1244,6300,0.78,Flat,2 BHK,3,No
3602,Bangalore,Bisuvanahalli,1075,3580,0.38,Flat,3 BHK,3,Yes
3603,Bangalore,Doddabommasandra,6000,5830,3.5,Flat,10 BHK,3,Yes
3604,Bangalore,Rajanukunte,850,3530,0.3,Flat,2 BHK,3,No
3605,Bangalore,Mattanahalli,1144,2100,0.24,Flat,1 BHK,3,No
3606,Bangalore,Mattanahalli,1144,2100,0.24,Flat,1 BHK,3,Yes
3607,Bangalore,Hombegowda Nagar,905,9610,0.87,Flat,2 BHK,3,No
3608,Bangalore,R.K. Hegde Nagar,3500,4290,1.5,Independent House,8 BHK,4,Yes
3609,Bangalore,Srirampuram,1350,20740,2.8,Independent House,5 BHK,3,Yes
3610,Bangalore,Shivaji Nagar,3000,16170,4.85,Independent House,3 BHK,2,Yes
3611,Bangalore,Rajanukunte,1600,3630,0.58,Flat,3 BHK,3,No
3612,Bangalore,Mangammanapalya,2400,3540,0.85,Independent House,7 BHK,4,Yes
3613,Bangalore,Anantapura,3000,5930,1.78,Independent House,5 BHK,1,Yes
3614,Bangalore,Hunasamaranahalli,1000,4500,0.45,Flat,2 BHK,3,No
3615,Bangalore,RMV Extension Stage 2,2800,17860,5,Independent House,4 BHK,4,Yes
3616,Bangalore,Marsur,3500,3290,1.15,Independent House,4.5 BHK,6,Yes
3617,Bangalore,Meesaganahalli,5400,5550,3,Villa,3.5 BHK,5,Yes
3618,Bangalore,Doddakammanahalli,1565,4790,0.75,Flat,3 BHK,3,No
3619,Bangalore,Hemmigepura,2460,3250,0.8,Independent House,2 BHK,4,Yes
3620,Bangalore,Lal Bahadur Shastri Nagar,2300,4780,1.1,Independent House,3 BHK,4,Yes
3621,Bangalore,Kalbalu,1950,6150,1.2,Independent House,4 BHK,3,Yes
3622,Bangalore,Ramanagara,4000,6750,2.7,Independent House,4 BHK,6,Yes
3623,Bangalore,Hongasandra,1800,7780,1.4,Independent House,5 BHK,3,Yes
3624,Bangalore,Hemmigepura,1630,67480,11,Flat,3 BHK,3,Yes
3625,Bangalore,Mallapur,950,5790,0.55,Flat,2 BHK,3,No
3626,Bangalore,Hulimavu,1200,17500,2.1,Independent House,10 BHK,3,Yes
3627,Bangalore,Ejipura,1080,8520,0.92,Flat,2 BHK,3,Yes
3628,Bangalore,Balagere,3100,12580,3.9,Villa,4 BHK,6,Yes
3629,Bangalore,Bisuvanahalli,1075,4560,0.49,Flat,3 BHK,3,Yes
3630,Bangalore,Basavanapura,600,9000,0.54,Independent House,3 BHK,2,No
3631,Bangalore,Bannerughatta,5500,13640,7.5,Independent House,5+ BHK,5,Yes
3632,Bangalore,Yeshwanthpur,6500,8770,5.7,Independent House,9 BHK,5,Yes
3633,Bangalore,Kengeri,1500,14000,2.1,Independent House,3.5 BHK,3,Yes
3634,Bangalore,Chokkanahalli,684,7310,0.5,Flat,1 BK,2,Yes
3635,Bangalore,Benson Town,2300,17390,4,Independent House,3 BHK,4,Yes
3636,Bangalore,Ulsoor,1100,9090,1,Independent House,1 BHK,3,No
3637,Bangalore,Yelahanka,2400,7500,1.8,Independent House,1 BHK,4,Yes
3638,Bangalore,Yelahanka New Town,1800,16670,3,Independent House,3 BHK,3,Yes
3639,Bangalore,Mallapur,950,7890,0.75,Flat,2 BHK,3,Yes
3640,Bangalore,Electronic City,1159,5260,0.61,Flat,2 BHK,3,Yes
3641,Bangalore,Whitefield,2860,16680,4.77,Flat,4.5 BHK,4,Yes
3642,Bangalore,Mallenahalli,2200,5230,1.15,Independent House,5 BHK,4,Yes
3643,Bangalore,Udayagiri,1530,7840,1.2,Flat,3 BHK,3,Yes
3644,Bangalore,Machohalli,3600,3890,1.4,Independent House,4 BHK,6,Yes
3645,Bangalore,Makali,450,3110,0.14,Flat,1 BHK,2,No
3646,Bangalore,Yelahanka Satellite Town,510,5290,0.27,Flat,1 BHK,2,Yes
3647,Bangalore,Attibele Industrial Area,4500,2890,1.3,Independent House,9 BHK,5,Yes
3648,Bangalore,Yelahanka,864,4630,0.4,Flat,2 BHK,3,Yes
3649,Bangalore,Chickpete,250,52000,1.3,Independent House,5 BHK,1,No
3650,Bangalore,Whitefield,733,5460,0.4,Flat,1 BHK,2,No
3651,Bangalore,Jogupalya,800,9380,0.75,Flat,2 BHK,1,No
3652,Bangalore,Sulikere,4200,5360,2.25,Villa,3 BHK,5,Yes
3653,Bangalore,Akshayanagar,850,20590,1.75,Independent House,1 BHK,3,No
3654,Bangalore,Kothanur,1055,7110,0.75,Flat,2 BHK,3,No
3655,Bangalore,Bisuvanahalli,1200,5330,0.64,Flat,3 BHK,3,No
3656,Bangalore,Thirumalashettyhally,1200,9080,1.09,Independent House,5 BHK,3,Yes
3657,Bangalore,Panathur,1012,8700,0.88,Flat,2 BHK,3,No
3658,Bangalore,Bannerughatta,550,4360,0.24,Independent House,1 BK,2,Yes
3659,Bangalore,Attibele Industrial Area,1200,10830,1.3,Independent House,8 BHK,3,Yes
3660,Bangalore,Harohalli,1200,12920,1.55,Independent House,2 BHK,3,Yes
3661,Bangalore,Manchapanahalli,1200,10830,1.3,Independent House,1 BHK,3,Yes
3662,Bangalore,Horamavu,1268,5000,0.63,Flat,3 BHK,3,Yes
3663,Bangalore,Gopasandra,4400,6160,2.71,Villa,4 BHK,5,Yes
3664,Bangalore,Mallathahalli,1200,18330,2.2,Independent House,3 BHK,3,No
3665,Bangalore,Sarjapur,825,3390,0.28,Flat,2 BHK,3,Yes
3666,Bangalore,Jayanagar South,16000,120000,192,Independent House,9.5 BHK,1,Yes
3667,Bangalore,Ramamurthy Nagar,7000,7860,5.5,Villa,3 BHK,2,Yes
3668,Bangalore,Channigarayapura,2162,5090,1.1,Villa,3 BHK,4,Yes
3669,Bangalore,Hampapura,1530,23530,3.6,Independent House,4 BHK,3,Yes
3670,Bangalore,Gopasandra,1182,4400,0.52,Flat,2 BHK,3,Yes
3671,Bangalore,Chikkathoguru Village,1300,10000,1.3,Independent House,3 BHK,3,No
3672,Bangalore,Electronic City,1200,13500,1.62,Flat,1 BK,3,No
3673,Bangalore,Byatarayanapura,1350,20370,2.75,Independent House,4 BHK,3,No
3674,Bangalore,Mavalli,1200,15000,1.8,Independent House,9 BHK,3,Yes
3675,Bangalore,Whitefield,1248,5450,0.68,Flat,3 BHK,3,Yes
3676,Bangalore,Thirumalashettyhally,1248,5450,0.68,Flat,3 BHK,3,Yes
3677,Bangalore,Lakshmipura,2400,2710,0.65,Independent House,7 BHK,4,Yes
3678,Bangalore,Chandapura,530,2260,0.12,Flat,1 BHK,2,Yes
3679,Bangalore,Kaggalipura,910,5710,0.52,Flat,2 BHK,3,Yes
3680,Bangalore,Sondekoppa,950,4210,0.4,Villa,2 BHK,3,No
3681,Bangalore,Gattahalli,940,5110,0.48,Flat,2 BHK,3,Yes
3682,Bangalore,Bagalur,2500,5200,1.3,Independent House,4 BHK,4,Yes
3683,Bangalore,Chokkahalli,1200,6670,0.8,Flat,2 BHK,3,Yes
3684,Bangalore,Bidaraguppe,1126,4440,0.5,Flat,2 BHK,3,Yes
3685,Bangalore,Electronic City,1165,5670,0.66,Flat,2 BHK,3,No
3686,Bangalore,Vajarahalli,2875,8350,2.4,Villa,4 BHK,4,Yes
3687,Bangalore,Nelamangala,950,4210,0.4,Villa,2 BHK,3,Yes
3688,Bangalore,Kengeri Satellite Town,1005,5000,0.5,Flat,2 BHK,3,No
3689,Bangalore,Abbigere,1270,4410,0.56,Flat,2 BHK,3,No
3690,Bangalore,Doddabommasandra,4150,3370,1.4,Independent House,6 BHK,5,Yes
3691,Bangalore,Bellandur,1342,6520,0.87,Flat,3 BHK,3,No
3692,Bangalore,Kengeri Satellite Town,950,5000,0.48,Flat,2 BHK,3,No
3693,Bangalore,Electronic City,936,7000,0.66,Flat,3 BHK,3,Yes
3694,Bangalore,Electronic City,936,6620,0.62,Flat,3 BHK,3,No
3695,Bangalore,Bangalore City Municipal Corporation Layout,1369,5110,0.7,Flat,3 BHK,3,No
3696,Bangalore,Kengeri,2400,8750,2.1,Villa,4 BHK,4,Yes
3697,Bangalore,Bommasandra,878,4550,0.4,Flat,2 BHK,3,Yes
3698,Bangalore,Thattanahalli,653,2780,0.18,Villa,1 BHK,2,Yes
3699,Bangalore,Vishveshwaraya Nagar,5000,7500,3.75,Independent House,4 BHK,5,Yes
3700,Bangalore,Kengeri Satellite Town,950,5000,0.48,Flat,2 BHK,3,Yes
3701,Bangalore,Lingadheeranahalli,1310,7330,0.96,Flat,2 BHK,3,No
3702,Bangalore,Mahadevapura,1890,8200,1.55,Flat,3 BHK,3,Yes
3703,Bangalore,Kolar,3630,8260,3,Independent House,4 BHK,1,Yes
3704,Bangalore,Lingadheeranahalli,1025,8000,0.82,Flat,2 BHK,3,No
3705,Bangalore,Hampapura,1035,5410,0.56,Flat,2 BHK,3,No
3706,Bangalore,2nd Stage,4500,6670,3,Independent House,5 BHK,5,Yes
3707,Bangalore,Whitefield,1147,7410,0.85,Flat,2 BHK,3,Yes
3708,Bangalore,Kengeri,1220,5080,0.62,Flat,2 BHK,3,No
3709,Bangalore,Brookefield,1060,5470,0.58,Flat,2 BHK,3,Yes
3710,Bangalore,Richmond Town,2054,9490,1.95,Flat,4 BHK,4,Yes
3711,Bangalore,Muddanahalli,1650,6360,1.05,Flat,3 BHK,3,Yes
3712,Bangalore,Anchepalya,1388,7350,1.02,Flat,3 BHK,3,Yes
3713,Bangalore,Jalahalli West,1757,7970,1.4,Flat,3 BHK,3,Yes
3714,Bangalore,Peenya,1800,6940,1.25,Independent House,1 BHK,3,Yes
3715,Bangalore,Kadugodi,1089,11480,1.25,Independent House,5 BHK,3,No
3716,Bangalore,Belathur,1100,5360,0.59,Flat,2 BHK,3,Yes
3717,Bangalore,Weavers Colony,800,7250,0.58,Flat,2 BHK,1,Yes
3718,Bangalore,Banashankari,2250,8890,2,Independent House,6 BHK,4,Yes
3719,Bangalore,Bhoganhalli,1899,9740,1.85,Flat,3 BHK,3,Yes
3720,Bangalore,Peenya,500,6400,0.32,Independent House,1 BHK,2,Yes
3721,Bangalore,Gollarapalya Hosahalli,600,9670,0.58,Independent House,2 BHK,2,No
3722,Bangalore,Jagadenahalli,3040,723000,219.79,Villa,2 BHK,3,Yes
3723,Bangalore,Thirumalashettyhally,2100,7140,1.5,Independent House,3 BHK,4,Yes
3724,Bangalore,Harlur,2225,16850,3.75,Independent House,3 BHK,4,Yes
3725,Bangalore,Chokkanahalli,1700,7650,1.3,Flat,3 BHK,3,Yes
3726,Bangalore,Hebbal,1350,4070,0.55,Independent House,4 BHK,3,No
3727,Bangalore,JP Nagar,2500,3800,0.95,Independent House,7 BHK,4,Yes
3728,Bangalore,Kengeri,2400,5170,1.24,Independent House,3 BHK,4,Yes
3729,Bangalore,Vijayanagar,1200,3330,0.4,Flat,2 BHK,3,No
3730,Bangalore,Devanahalli,620,2820,0.17,Flat,1 BHK,2,Yes
3731,Bangalore,Malleswaram,870,10920,0.95,Independent House,2 BHK,3,Yes
3732,Bangalore,Chikkanahalli,1200,5830,0.7,Flat,2 BHK,3,Yes
3733,Bangalore,Koramangala,4300,13950,6,Independent House,10 BHK,5,Yes
3734,Bangalore,Ramamurthy Nagar,1000,12000,1.2,Independent House,2 BHK,3,Yes
3735,Bangalore,Nandini Layout,750,10670,0.8,Independent House,3 BHK,2,Yes
3736,Bangalore,Devanahalli,1200,1920,0.23,Villa,1 BHK,3,No
3737,Bangalore,Kenchanapura,1200,14170,1.7,Independent House,5 BHK,3,No
3738,Bangalore,Bommanahalli,5200,4230,2.2,Flat,3 BHK,5,Yes
3739,Bangalore,Bommasandra,642,6540,0.42,Flat,2 BHK,2,Yes
