Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony,City_Level_Annual_CAGR,Locality_Level_Annual_CAGR,CAGR_source,1yr_Forecast_PriceSQFT,2yr_Forecast_PriceSQFT,3yr_Forecast_PriceSQFT
205,Chennai,Pudupakkam,979,5820,0.57,Villa,2 BHK,3,No,0.0619,N/A,city,6180.26,6562.82,6969.05
206,Chennai,Iyyappanthangal,556,5750,0.32,Flat,1 BHK,2,No,0.0619,N/A,city,6105.92,6483.88,6885.23
207,Chennai,Perumbakkam,840,5360,0.45,Flat,2 BHK,3,Yes,0.0619,N/A,city,5691.78,6044.11,6418.24
208,Chennai,Pudupakkam,1064,3850,0.41,Flat,3 BHK,3,No,0.0619,N/A,city,4088.32,4341.38,4610.11
209,Chennai,Kolathur,932,6970,0.65,Flat,2 BHK,3,No,0.0619,N/A,city,7401.44,7859.59,8346.1
210,Chennai,Perumbakkam,980,4590,0.45,Flat,2 BHK,3,No,0.0619,N/A,city,4874.12,5175.83,5496.21
211,Chennai,Avadi,902,4540,0.41,Flat,2 BHK,3,No,0.0619,N/A,city,4821.03,5119.45,5436.34
212,Chennai,Ayappakkam,949,4420,0.42,Flat,2 BHK,3,No,0.0619,N/A,city,4693.6,4984.13,5292.65
213,Chennai,Maduravoyal,1245,6200,0.77,Flat,3 BHK,3,No,0.0619,N/A,city,6583.78,6991.32,7424.08
214,Chennai,West Mambalam,1269,12610,1.6,Flat,3 BHK,3,Yes,0.0619,N/A,city,13390.56,14219.43,15099.62
215,Chennai,Kolathur,2220,2930,0.65,Flat,2 BHK,4,Yes,0.0619,N/A,city,3111.37,3303.96,3508.48
216,Chennai,Kundrathur,480,3850,0.18,Flat,1 BHK,2,No,0.0619,N/A,city,4088.32,4341.38,4610.11
217,Chennai,Poonamallee,900,5890,0.53,Flat,2 BHK,3,No,0.0619,N/A,city,6254.59,6641.75,7052.87
218,Chennai,Iyyappanthangal,1350,6370,0.86,Flat,3 BHK,3,No,0.0619,N/A,city,6764.3,7183.01,7627.64
219,Chennai,Anakaputhur,1238,5650,0.7,Flat,3 BHK,3,No,0.0619,N/A,city,5999.74,6371.12,6765.49
220,Chennai,Perumbakkam,1107,5150,0.57,Flat,2 BHK,3,No,0.0619,N/A,city,5468.79,5807.3,6166.77
221,Chennai,Kil Ayanambakkam,908,6060,0.55,Flat,2 BHK,3,Yes,0.0619,N/A,city,6435.11,6833.45,7256.44
222,Chennai,Mogappair,1250,6000,0.75,Villa,3 BHK,3,No,0.0619,N/A,city,6371.4,6765.79,7184.59
223,Chennai,Pammal,980,5510,0.54,Flat,2 BHK,3,Yes,0.0619,N/A,city,5851.07,6213.25,6597.85
224,Chennai,KK Nagar,826,7750,0.64,Flat,2 BHK,3,Yes,0.0619,N/A,city,8229.72,8739.14,9280.1
225,Chennai,Ambattur,840,7740,0.65,Flat,2 BHK,3,No,0.0619,N/A,city,8219.11,8727.87,9268.12
226,Chennai,Chromepet,900,5080,0.46,Flat,2 BHK,3,No,0.0619,N/A,city,5394.45,5728.37,6082.95
227,Chennai,Kelambakkam,690,5070,0.35,Flat,2 BHK,2,No,0.0619,N/A,city,5383.83,5717.09,6070.98
228,Chennai,Perumbakkam,915,5900,0.54,Flat,2 BHK,3,No,0.0619,N/A,city,6265.21,6653.03,7064.85
229,Chennai,Perumbakkam,800,5630,0.45,Flat,2 BHK,2,Yes,0.0619,N/A,city,5978.5,6348.57,6741.54
230,Chennai,Vadapalani,2400,4170,1,Flat,2 BHK,4,Yes,0.0619,N/A,city,4428.12,4702.22,4993.29
231,Chennai,Ambattur Industrial Estate,608,7400,0.45,Flat,1 BHK,2,Yes,0.0619,N/A,city,7858.06,8344.47,8861
232,Chennai,Tharapakkam,900,5330,0.48,Flat,2 BHK,3,No,0.0619,N/A,city,5659.93,6010.28,6382.31
233,Chennai,Maduravoyal,840,6550,0.55,Flat,2 BHK,3,No,0.0619,N/A,city,6955.45,7385.99,7843.18
234,Chennai,Maduravoyal,1040,6350,0.66,Flat,2 BHK,3,Yes,0.0619,N/A,city,6743.06,7160.46,7603.69
235,Chennai,Medavakkam,800,3500,0.28,Flat,1 BHK,4,No,0.0619,N/A,city,3716.65,3946.71,4191.01
236,Chennai,Tharapakkam,1050,6480,0.68,Villa,2 BHK,3,No,0.0619,N/A,city,6881.11,7307.05,7759.36
237,Chennai,Kodambakkam,900,10670,0.96,Flat,2 BHK,3,Yes,0.0619,N/A,city,11330.47,12031.83,12776.6
238,Chennai,Kattupakkam,941,8500,0.8,Flat,2 BHK,3,No,0.0619,N/A,city,9026.15,9584.87,10178.17
239,Chennai,Perungalathur,822,4870,0.4,Flat,2 BHK,3,Yes,0.0619,N/A,city,5171.45,5491.57,5831.49
240,Chennai,Varadharajapuram,1200,4170,0.5,Flat,3 BHK,3,Yes,0.0619,N/A,city,4428.12,4702.22,4993.29
241,Chennai,St Thomas Mount,874,6520,0.57,Flat,2 BHK,3,No,0.0619,N/A,city,6923.59,7352.16,7807.26
242,Chennai,Rajakilpakkam,1000,8400,0.84,Flat,2 BHK,3,No,0.0619,N/A,city,8919.96,9472.11,10058.43
243,Chennai,Sithalapakkam,1129,4960,0.56,Flat,3 BHK,3,Yes,0.0619,N/A,city,5267.02,5593.05,5939.26
244,Chennai,Koyambedu,920,7070,0.65,Flat,2 BHK,3,Yes,0.0619,N/A,city,7507.63,7972.36,8465.84
245,Chennai,Madambakkam,773,5170,0.4,Flat,2 BHK,2,Yes,0.0619,N/A,city,5490.02,5829.86,6190.72
246,Chennai,Avadi,915,4920,0.45,Flat,2 BHK,3,Yes,0.0619,N/A,city,5224.55,5547.95,5891.37
247,Chennai,Maduravoyal,840,6670,0.56,Flat,2 BHK,3,No,0.0619,N/A,city,7082.87,7521.3,7986.87
248,Chennai,Pozhichalur,2400,1380,0.33,Flat,2 BHK,4,Yes,0.0619,N/A,city,1465.42,1556.13,1652.46
249,Chennai,Velachery,1152,9000,1.04,Flat,2 BHK,3,No,0.0619,N/A,city,9557.1,10148.68,10776.89
250,Chennai,Ashok Nagar,960,10940,1.05,Flat,2 BHK,3,Yes,0.0619,N/A,city,11617.19,12336.29,13099.91
251,Chennai,Maduravoyal,855,6430,0.55,Flat,2 BHK,3,No,0.0619,N/A,city,6828.02,7250.67,7699.49
252,Chennai,Maduravoyal,890,6180,0.55,Flat,2 BHK,3,Yes,0.0619,N/A,city,6562.54,6968.76,7400.13
253,Chennai,Virugambakkam,1365,8420,1.15,Flat,2 BHK,3,No,0.0619,N/A,city,8941.2,9494.66,10082.38
254,Chennai,Vandalur R.F.,1010,3300,0.33,Flat,2 BHK,3,Yes,0.0619,N/A,city,3504.27,3721.18,3951.53
255,Chennai,Vandalur,1734,6340,1.1,Villa,3 BHK,3,Yes,0.0619,N/A,city,6732.45,7149.18,7591.72
256,Chennai,Vengambakkam,1645,5230,0.86,Villa,3 BHK,3,Yes,0.0619,N/A,city,5553.74,5897.51,6262.57
257,Chennai,Vengambakkam,1850,5030,0.93,Villa,3 BHK,3,Yes,0.0619,N/A,city,5341.36,5671.99,6023.08
258,Chennai,Mudichur,830,3980,0.33,Flat,2 BHK,3,No,0.0619,N/A,city,4226.36,4487.97,4765.78
259,Chennai,Avadi,1403,4850,0.68,Flat,3 BHK,3,Yes,0.0619,N/A,city,5150.22,5469.01,5807.55
260,Chennai,Uthandi,965,5080,0.49,Flat,2 BHK,3,No,0.0619,N/A,city,5394.45,5728.37,6082.95
261,Chennai,Kotturpuram,1840,13040,2.4,Flat,3 BHK,3,Yes,0.0619,N/A,city,13847.18,14704.32,15614.51
262,Chennai,Kodambakkam,916,9280,0.85,Flat,2 BHK,3,No,0.0619,N/A,city,9854.43,10464.42,11112.17
263,Chennai,Guduvancheri,814,3560,0.29,Flat,2 BHK,3,No,0.0619,N/A,city,3780.36,4014.37,4262.86
264,Chennai,Iyyappanthangal,1350,7330,0.99,Flat,3 BHK,3,No,0.0619,N/A,city,7783.73,8265.54,8777.18
265,Chennai,Thandalam,911,5610,0.51,Flat,3 BHK,3,No,0.0619,N/A,city,5957.26,6326.01,6717.59
266,Chennai,Tambaram East,905,10940,0.99,Flat,2 BHK,3,Yes,0.0619,N/A,city,11617.19,12336.29,13099.91
267,Chennai,Karanai Puthuchery,850,4120,0.35,Flat,2 BHK,3,No,0.0619,N/A,city,4375.03,4645.84,4933.42
268,Chennai,Maraimalai Nagar,1200,3830,0.46,Villa,2 BHK,3,Yes,0.0619,N/A,city,4067.08,4318.83,4586.16
269,Chennai,Kolathur,1150,6430,0.74,Flat,2 BHK,3,Yes,0.0619,N/A,city,6828.02,7250.67,7699.49
270,Chennai,Medavakkam,1000,7500,0.75,Flat,2 BHK,3,No,0.0619,N/A,city,7964.25,8457.24,8980.74
271,Chennai,Siruseri,830,5420,0.45,Flat,2 BHK,3,No,0.0619,N/A,city,5755.5,6111.76,6490.08
272,Chennai,Anna Nagar,857,10380,0.89,Flat,2 BHK,3,Yes,0.0619,N/A,city,11022.52,11704.82,12429.34
273,Chennai,Choolai,1150,8700,1,Flat,2 BHK,3,No,0.0619,N/A,city,9238.53,9810.4,10417.66
274,Chennai,Senganmal,1060,3960,0.42,Flat,2 BHK,3,Yes,0.0619,N/A,city,4205.12,4465.42,4741.83
275,Chennai,Perambur,944,12710,1.2,Flat,2 BHK,3,No,0.0619,N/A,city,13496.75,14332.2,15219.36
276,Chennai,Karapakkam,1240,5640,0.7,Flat,2 BHK,3,No,0.0619,N/A,city,5989.12,6359.84,6753.52
277,Chennai,Kolapakkam,941,9030,0.85,Flat,2 BHK,3,No,0.0619,N/A,city,9588.96,10182.51,10812.81
278,Chennai,Semmancheri,1150,4700,0.54,Flat,2 BHK,3,Yes,0.0619,N/A,city,4990.93,5299.87,5627.93
279,Chennai,Chengalpattu,625,4960,0.31,Flat,2 BHK,2,Yes,0.0619,N/A,city,5267.02,5593.05,5939.26
280,Chennai,West Tambaram,1200,6250,0.75,Villa,2 BHK,3,No,0.0619,N/A,city,6636.88,7047.7,7483.95
281,Chennai,Kanathur Reddikuppam,710,6620,0.47,Flat,2 BHK,2,Yes,0.0619,N/A,city,7029.78,7464.92,7927
282,Chennai,Maduravoyal,801,9740,0.78,Flat,2 BHK,3,No,0.0619,N/A,city,10342.91,10983.13,11662.99
283,Chennai,Pammal,850,7650,0.65,Flat,2 BHK,3,Yes,0.0619,N/A,city,8123.54,8626.38,9160.35
284,Chennai,Thiruverkkadu,2800,6070,1.7,Villa,6 BHK,4,Yes,0.0619,N/A,city,6445.73,6844.72,7268.41
285,Chennai,Chengalpattu,625,5000,0.31,Flat,2 BHK,2,No,0.0619,N/A,city,5309.5,5638.16,5987.16
286,Chennai,Muttukadu,1540,8440,1.3,Flat,3 BHK,3,No,0.0619,N/A,city,8962.44,9517.21,10106.33
287,Chennai,Manapakkam,1365,5130,0.7,Flat,3 BHK,3,Yes,0.0619,N/A,city,5447.55,5784.75,6142.83
288,Chennai,Anakaputhur,1250,5120,0.64,Flat,2 BHK,3,Yes,0.0619,N/A,city,5436.93,5773.47,6130.85
289,Chennai,Pammal,840,6190,0.52,Flat,2 BHK,3,No,0.0619,N/A,city,6573.16,6980.04,7412.1
290,Chennai,Perumanttunallur,486,4320,0.21,Flat,1 BHK,2,Yes,0.0619,N/A,city,4587.41,4871.37,5172.91
291,Chennai,Egattur,1439,5280,0.76,Flat,2 BHK,3,No,0.0619,N/A,city,5606.83,5953.89,6322.44
292,Chennai,Perungudi,1080,6480,0.7,Flat,2 BHK,3,No,0.0619,N/A,city,6881.11,7307.05,7759.36
293,Chennai,Perungudi,1105,6510,0.72,Flat,2 BHK,3,Yes,0.0619,N/A,city,6912.97,7340.88,7795.28
294,Chennai,Bharathi Nagar,1309,5500,0.72,Flat,3 BHK,3,Yes,0.0619,N/A,city,5840.45,6201.97,6585.88
295,Chennai,Ayappakkam,777,5150,0.4,Flat,2 BHK,2,Yes,0.0619,N/A,city,5468.79,5807.3,6166.77
296,Chennai,Thiruneermalai,1640,4570,0.75,Flat,2 BHK,3,Yes,0.0619,N/A,city,4852.88,5153.28,5472.26
297,Chennai,Adhanur,917,6000,0.55,Flat,2 BHK,3,Yes,0.0619,N/A,city,6371.4,6765.79,7184.59
298,Chennai,West Mambalam,3700,12160,4.5,Flat,8 BHK,3,Yes,0.0619,N/A,city,12912.7,13712,14560.77
299,Chennai,Perumanttunallur,486,4220,0.21,Flat,1 BHK,2,No,0.0619,N/A,city,4481.22,4758.61,5053.16
300,Chennai,Ponmar,659,4250,0.28,Flat,2 BHK,2,No,0.0619,N/A,city,4513.08,4792.43,5089.09
301,Chennai,Vandalur R.F.,1010,3300,0.33,Flat,2 BHK,3,Yes,0.0619,N/A,city,3504.27,3721.18,3951.53
302,Chennai,Oragadam Ambattur,1859,4300,0.8,Flat,3 BHK,3,Yes,0.0619,N/A,city,4566.17,4848.82,5148.96
303,Chennai,Chembarambakkam,1042,3260,0.34,Flat,2 BHK,3,No,0.0619,N/A,city,3461.79,3676.08,3903.63
304,Chennai,Sithalapakkam,502,5580,0.28,Flat,1 BHK,2,No,0.0619,N/A,city,5925.4,6292.18,6681.67
305,Chennai,Thandalam,1050,3900,0.41,Flat,3 BHK,3,Yes,0.0619,N/A,city,4141.41,4397.76,4669.98
306,Chennai,Vandalur R.F.,827,4110,0.34,Flat,2 BHK,3,No,0.0619,N/A,city,4364.41,4634.57,4921.45
307,Chennai,Chromepet,750,9330,0.7,Independent House,2 BHK,2,Yes,0.0619,N/A,city,9907.53,10520.8,11172.04
308,Chennai,Anna Nagar West,1100,8640,0.95,Flat,3 BHK,3,Yes,0.0619,N/A,city,9174.82,9742.74,10345.81
309,Chennai,Kelambakkam,873,4810,0.42,Flat,2 BHK,3,No,0.0619,N/A,city,5107.74,5423.91,5759.65
310,Chennai,Medavakkam,1035,5510,0.57,Flat,3 BHK,3,No,0.0619,N/A,city,5851.07,6213.25,6597.85
311,Chennai,Thiruverkkadu,1066,5160,0.55,Flat,2 BHK,3,Yes,0.0619,N/A,city,5479.4,5818.58,6178.75
312,Chennai,Jalladian Pet,1207,5380,0.65,Flat,3 BHK,3,No,0.0619,N/A,city,5713.02,6066.66,6442.18
313,Chennai,Veppampattu,999,3900,0.39,Villa,2 BHK,3,Yes,0.0619,N/A,city,4141.41,4397.76,4669.98
314,Chennai,Mangadu,1200,6080,0.73,Independent House,2 BHK,3,Yes,0.0619,N/A,city,6456.35,6856,7280.39
315,Chennai,Veppampattu,680,3970,0.27,Independent House,1 BHK,2,No,0.0619,N/A,city,4215.74,4476.7,4753.81
316,Chennai,KK Nagar,831,11430,0.95,Flat,2 BHK,3,No,0.0619,N/A,city,12137.52,12888.83,13686.65
317,Chennai,Madipakkam,1000,9900,0.99,Flat,3 BHK,3,Yes,0.0619,N/A,city,10512.81,11163.55,11854.58
318,Chennai,Madambakkam,693,4960,0.34,Flat,3 BHK,2,Yes,0.0619,N/A,city,5267.02,5593.05,5939.26
319,Chennai,Madambakkam,832,5050,0.42,Flat,2 BHK,3,No,0.0619,N/A,city,5362.6,5694.54,6047.03
320,Chennai,Sithalapakkam,1405,5340,0.75,Flat,3 BHK,3,No,0.0619,N/A,city,5670.55,6021.55,6394.29
321,Chennai,Ambattur,865,5890,0.51,Flat,2 BHK,3,No,0.0619,N/A,city,6254.59,6641.75,7052.87
322,Chennai,Perungalathur,936,7480,0.7,Flat,2 BHK,3,No,0.0619,N/A,city,7943.01,8434.68,8956.79
323,Chennai,Madhavaram,1100,4270,0.47,Villa,2 BHK,3,Yes,0.0619,N/A,city,4534.31,4814.99,5113.03
324,Chennai,Pallikaranai,1346,6690,0.9,Flat,3 BHK,3,Yes,0.0619,N/A,city,7104.11,7543.86,8010.82
325,Chennai,Saidapet,700,8570,0.6,Flat,2 BHK,2,No,0.0619,N/A,city,9100.48,9663.8,10261.99
326,Chennai,Perungalathur,834,5390,0.45,Flat,2 BHK,3,No,0.0619,N/A,city,5723.64,6077.93,6454.16
327,Chennai,Iyyapa Nagar,619,4600,0.28,Flat,2 BHK,2,No,0.0619,N/A,city,4884.74,5187.11,5508.19
328,Chennai,Maraimalai Nagar,800,4500,0.36,Villa,2 BHK,5,No,0.0619,N/A,city,4778.55,5074.34,5388.44
329,Chennai,Nungambakkam,1150,11740,1.35,Flat,2 BHK,3,No,0.0619,N/A,city,12466.71,13238.4,14057.85
330,Chennai,Pozhichalur,898,4340,0.39,Flat,2 BHK,3,No,0.0619,N/A,city,4608.65,4893.92,5196.85
331,Chennai,Avadi,700,5430,0.38,Flat,2 BHK,2,Yes,0.0619,N/A,city,5766.12,6123.04,6502.06
332,Chennai,Choolaimedu,1260,8730,1.1,Flat,3 BHK,3,Yes,0.0619,N/A,city,9270.39,9844.22,10453.58
333,Chennai,Avadi,735,4080,0.3,Flat,2 BHK,2,No,0.0619,N/A,city,4332.55,4600.74,4885.52
334,Chennai,T Nagar,990,11620,1.15,Flat,2 BHK,3,Yes,0.0619,N/A,city,12339.28,13103.08,13914.16
335,Chennai,Anna Nagar West,890,12020,1.07,Flat,2 BHK,3,Yes,0.0619,N/A,city,12764.04,13554.13,14393.13
336,Chennai,Anna Nagar West,890,12020,1.07,Flat,2 BHK,3,No,0.0619,N/A,city,12764.04,13554.13,14393.13
337,Chennai,Pazhavanthangal,595,12320,0.73,Flat,2 BHK,2,Yes,0.0619,N/A,city,13082.61,13892.42,14752.36
338,Chennai,Kodambakkam,1170,10260,1.2,Flat,2 BHK,3,No,0.0619,N/A,city,10895.09,11569.5,12285.65
339,Chennai,Sembakkam,913,5800,0.53,Flat,2 BHK,3,No,0.0619,N/A,city,6159.02,6540.26,6945.11
340,Chennai,CIT Nagar,1300,14920,1.94,Flat,2 BHK,3,No,0.0619,N/A,city,15843.55,16824.26,17865.69
341,Chennai,Kilpauk,970,5980,0.58,Flat,2 BHK,3,Yes,0.0619,N/A,city,6350.16,6743.24,7160.64
342,Chennai,Madipakkam,755,7880,0.59,Flat,2 BHK,2,No,0.0619,N/A,city,8367.77,8885.74,9435.76
343,Chennai,Selaiyur,840,5360,0.45,Flat,2 BHK,3,No,0.0619,N/A,city,5691.78,6044.11,6418.24
344,Chennai,Kolathur,656,6100,0.4,Flat,2 BHK,2,Yes,0.0619,N/A,city,6477.59,6878.55,7304.34
345,Chennai,Korattur,656,5790,0.38,Flat,2 BHK,2,Yes,0.0619,N/A,city,6148.4,6528.99,6933.13
346,Chennai,Veppampattu,950,4110,0.39,Villa,2 BHK,3,No,0.0619,N/A,city,4364.41,4634.57,4921.45
347,Chennai,Nanganallur,650,10420,0.68,Flat,2 BHK,2,Yes,0.0619,N/A,city,11065,11749.92,12477.24
348,Chennai,Villivakkam,778,7580,0.59,Flat,2 BHK,2,Yes,0.0619,N/A,city,8049.2,8547.45,9076.53
349,Chennai,Nungambakkam,2700,17410,4.7,Flat,3 BHK,4,Yes,0.0619,N/A,city,18487.68,19632.07,20847.29
350,Chennai,Choolaimedu,7094,9870,7,Independent House,3 BHK,1,Yes,0.0619,N/A,city,10480.95,11129.72,11818.65
351,Chennai,Madipakkam,920,5220,0.48,Flat,2 BHK,3,Yes,0.0619,N/A,city,5543.12,5886.24,6250.6
352,Chennai,Ambattur,1075,5770,0.62,Villa,2 BHK,3,Yes,0.0619,N/A,city,6127.16,6506.43,6909.18
353,Chennai,Kilpauk,2500,10000,2.5,Independent House,6 BHK,4,Yes,0.0619,N/A,city,10619,11276.32,11974.32
354,Chennai,Mahindra World City,1000,2900,0.29,Villa,2 BHK,3,No,0.0619,N/A,city,3079.51,3270.13,3472.55
355,Chennai,Alwarpet,1350,11850,1.6,Flat,3 BHK,3,Yes,0.0619,N/A,city,12583.52,13362.43,14189.57
356,Chennai,Veppampattu,900,3780,0.34,Independent House,2 BHK,3,Yes,0.0619,N/A,city,4013.98,4262.45,4526.29
357,Chennai,Urapakkam,660,4090,0.27,Flat,2 BHK,2,No,0.0619,N/A,city,4343.17,4612.01,4897.5
358,Chennai,Guduvancheri,1577,3800,0.6,Independent House,2 BHK,3,No,0.0619,N/A,city,4035.22,4285,4550.24
359,Chennai,Pallikaranai,800,7250,0.58,Flat,2 BHK,2,Yes,0.0619,N/A,city,7698.78,8175.33,8681.38
360,Chennai,Thirunindravur,850,4940,0.42,Independent House,2 BHK,3,Yes,0.0619,N/A,city,5245.79,5570.5,5915.31
361,Chennai,Rajakilpakkam,510,5880,0.3,Flat,1 BHK,2,Yes,0.0619,N/A,city,6243.97,6630.47,7040.9
362,Chennai,Choolaimedu,828,7250,0.6,Flat,2 BHK,3,Yes,0.0619,N/A,city,7698.78,8175.33,8681.38
363,Chennai,George Town,1100,8180,0.9,Flat,3 BHK,3,Yes,0.0619,N/A,city,8686.34,9224.03,9794.99
364,Chennai,Veppampattu,872,4010,0.35,Villa,2 BHK,3,No,0.0619,N/A,city,4258.22,4521.8,4801.7
365,Chennai,Ponniammanmedu,1000,12500,1.25,Independent House,3 BHK,3,Yes,0.0619,N/A,city,13273.75,14095.4,14967.9
366,Chennai,Veppampattu,888,4330,0.38,Villa,2 BHK,3,No,0.0619,N/A,city,4598.03,4882.64,5184.88
367,Chennai,Rajakilpakkam,880,5110,0.45,Flat,2 BHK,3,Yes,0.0619,N/A,city,5426.31,5762.2,6118.88
368,Chennai,Kattankulathur,700,4710,0.33,Independent House,2 BHK,2,Yes,0.0619,N/A,city,5001.55,5311.14,5639.9
369,Chennai,Perumbakkam,1100,5450,0.6,Flat,1 BHK,3,No,0.0619,N/A,city,5787.36,6145.59,6526
370,Chennai,Kotturpuram,858,9910,0.85,Flat,2 BHK,3,No,0.0619,N/A,city,10523.43,11174.83,11866.55
371,Chennai,Gerugambakkam,1100,6180,0.68,Independent House,2 BHK,3,Yes,0.0619,N/A,city,6562.54,6968.76,7400.13
372,Chennai,Veppampattu,1500,4300,0.64,Villa,3 BHK,3,Yes,0.0619,N/A,city,4566.17,4848.82,5148.96
373,Chennai,Veppampattu,900,3670,0.33,Independent House,2 BHK,3,No,0.0619,N/A,city,3897.17,4138.41,4394.58
374,Chennai,Choolaimedu,1500,4000,0.6,Flat,2 BHK,3,No,0.0619,N/A,city,4247.6,4510.53,4789.73
375,Chennai,Tharapakkam,790,5060,0.4,Independent House,2 BHK,2,Yes,0.0619,N/A,city,5373.21,5705.82,6059.01
376,Chennai,Kil Ayanambakkam,1047,5250,0.55,Flat,2 BHK,3,No,0.0619,N/A,city,5574.98,5920.07,6286.52
377,Chennai,Perambur,750,6670,0.5,Flat,2 BHK,2,No,0.0619,N/A,city,7082.87,7521.3,7986.87
378,Chennai,Purasawalkam,2500,8000,2,Flat,3 BHK,4,Yes,0.0619,N/A,city,8495.2,9021.05,9579.46
379,Chennai,Veppampattu,999,4000,0.4,Villa,2 BHK,3,No,0.0619,N/A,city,4247.6,4510.53,4789.73
380,Chennai,Pozhichalur,991,4040,0.4,Flat,2 BHK,3,No,0.0619,N/A,city,4290.08,4555.63,4837.63
381,Chennai,Pallikaranai,1136,5280,0.6,Flat,3 BHK,3,Yes,0.0619,N/A,city,5606.83,5953.89,6322.44
382,Chennai,Perambur,747,6960,0.52,Flat,2 BHK,2,No,0.0619,N/A,city,7390.82,7848.32,8334.13
383,Chennai,Veppampattu,1096,3560,0.39,Independent House,2 BHK,3,Yes,0.0619,N/A,city,3780.36,4014.37,4262.86
384,Chennai,T Nagar,1100,10000,1.1,Flat,3 BHK,3,No,0.0619,N/A,city,10619,11276.32,11974.32
385,Chennai,Ambattur,839,6200,0.52,Flat,2 BHK,3,No,0.0619,N/A,city,6583.78,6991.32,7424.08
386,Chennai,Perumbakkam,905,5080,0.46,Flat,2 BHK,3,No,0.0619,N/A,city,5394.45,5728.37,6082.95
387,Chennai,Adambakkam,810,8020,0.65,Flat,2 BHK,3,Yes,0.0619,N/A,city,8516.44,9043.61,9603.4
388,Chennai,Sembakkam,1100,4090,0.45,Flat,2 BHK,3,No,0.0619,N/A,city,4343.17,4612.01,4897.5
389,Chennai,Iyyapa Nagar,1100,4820,0.53,Independent House,2 BHK,3,No,0.0619,N/A,city,5118.36,5435.18,5771.62
390,Chennai,Perambur,3600,6250,2.25,Independent House,7 BHK,1,Yes,0.0619,N/A,city,6636.88,7047.7,7483.95
391,Chennai,Nanmangalam,869,4320,0.38,Flat,2 BHK,3,Yes,0.0619,N/A,city,4587.41,4871.37,5172.91
392,Chennai,Sembakkam,771,5840,0.45,Flat,2 BHK,2,No,0.0619,N/A,city,6201.5,6585.37,6993
393,Chennai,Medavakkam,1110,5400,0.6,Flat,3 BHK,3,No,0.0619,N/A,city,5734.26,6089.21,6466.13
394,Chennai,CIT Nagar,768,22000,1.69,Flat,3 BHK,2,Yes,0.0619,N/A,city,23361.8,24807.9,26343.5
395,Chennai,Guduvancheri,1250,4800,0.6,Villa,3 BHK,3,No,0.0619,N/A,city,5097.12,5412.63,5747.67
396,Chennai,Padur,1720,5120,0.88,Flat,3 BHK,3,Yes,0.0619,N/A,city,5436.93,5773.47,6130.85
397,Chennai,Saligramam,500,6000,0.3,Flat,1 BHK,2,Yes,0.0619,N/A,city,6371.4,6765.79,7184.59
398,Chennai,Anakaputhur,650,12150,0.79,Independent House,2 BHK,2,No,0.0619,N/A,city,12902.08,13700.72,14548.8
399,Chennai,Sembakkam,1025,4780,0.49,Flat,2 BHK,3,No,0.0619,N/A,city,5075.88,5390.08,5723.72
400,Chennai,Kandigai,1050,4000,0.42,Independent House,2 BHK,3,Yes,0.0619,N/A,city,4247.6,4510.53,4789.73
401,Chennai,Madambakkam,900,4110,0.37,Independent House,2 BHK,3,Yes,0.0619,N/A,city,4364.41,4634.57,4921.45
402,Chennai,Vandalur,1300,3690,0.48,Flat,3 BHK,3,Yes,0.0619,N/A,city,3918.41,4160.96,4418.52
403,Chennai,Vandalur R.F.,1300,5980,0.78,Villa,3 BHK,3,No,0.0619,N/A,city,6350.16,6743.24,7160.64
404,Chennai,Chengalpattu,500,4200,0.21,Flat,1 BHK,2,Yes,0.0619,N/A,city,4459.98,4736.05,5029.21
405,Chennai,Thiruverkkadu,1000,7900,0.79,Flat,2 BHK,3,Yes,0.0619,N/A,city,8389.01,8908.29,9459.71
406,Chennai,Madipakkam,920,5160,0.47,Flat,2 BHK,3,No,0.0619,N/A,city,5479.4,5818.58,6178.75
407,Chennai,Vandalur R.F.,1300,5620,0.73,Villa,3 BHK,3,No,0.0619,N/A,city,5967.88,6337.29,6729.57
408,Chennai,Perambur,693,6490,0.45,Flat,2 BHK,2,No,0.0619,N/A,city,6891.73,7318.33,7771.33
409,Chennai,Villivakkam,900,7160,0.64,Flat,2 BHK,3,No,0.0619,N/A,city,7603.2,8073.84,8573.61
410,Chennai,Thiruthavali,882,3510,0.31,Villa,2 BHK,3,Yes,0.0619,N/A,city,3727.27,3957.99,4202.99
411,Chennai,Sembakkam,900,6440,0.58,Flat,3 BHK,3,No,0.0619,N/A,city,6838.64,7261.95,7711.46
412,Chennai,Perambur,968,7020,0.68,Flat,2 BHK,3,No,0.0619,N/A,city,7454.54,7915.97,8405.97
413,Chennai,Poonamallee,850,5760,0.49,Villa,2 BHK,3,Yes,0.0619,N/A,city,6116.54,6495.16,6897.21
414,Chennai,Tambaram,871,5280,0.46,Flat,2 BHK,3,No,0.0619,N/A,city,5606.83,5953.89,6322.44
415,Chennai,Perumbakkam,1093,5030,0.55,Flat,2 BHK,3,No,0.0619,N/A,city,5341.36,5671.99,6023.08
416,Chennai,Urapakkam,953,3990,0.38,Flat,2 BHK,3,No,0.0619,N/A,city,4236.98,4499.25,4777.75
417,Chennai,Kundrathur,1600,4630,0.74,Independent House,3 BHK,3,No,0.0619,N/A,city,4916.6,5220.93,5544.11
